sales_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount,total_revenue,total_cost,profit
9171,2025-09-07 15:04:38.695769,144,131,16,3,17,2417.22,0.12,41092.74,29120.15,11972.59
9172,2024-12-16 15:04:38.695769,357,131,3,4,9,2061.13,0.08,18550.17,15416.55,3133.62
9173,2024-05-20 15:04:38.695769,2,65,12,4,7,2088.68,0.12,14620.76,12090.89,2529.87
9174,2025-01-25 15:04:38.695769,94,55,25,3,2,1891.55,0.04,3783.1,3015.18,767.92
9175,2024-07-11 15:04:38.695769,138,7,10,3,19,1018.24,0.13,19346.56,16139.74,3206.82
9176,2025-03-20 15:04:38.695769,61,136,19,5,8,1631.31,0.07,13050.48,10775.68,2274.8
9177,2025-12-29 15:04:38.695769,358,103,20,4,1,2225.22,0.1,2225.22,1587.86,637.36
9178,2025-09-09 15:04:38.695769,402,20,4,3,9,2350.91,0.13,21158.19,16305.12,4853.07
9179,2025-05-09 15:04:38.695769,92,132,12,1,1,1301.54,0.02,1301.54,888.64,412.9
9180,2024-09-09 15:04:38.695769,14,127,10,2,14,1870.13,0.13,26181.82,17743.88,8437.94
9181,2024-07-07 15:04:38.695769,133,28,20,3,15,1303.54,0.11,19553.1,15306.75,4246.35
9182,2025-08-14 15:04:38.695769,129,158,19,2,16,72.19,0.09,1155.04,990.56,164.48
9183,2025-08-15 15:04:38.695769,447,150,25,2,12,856.37,0.0,10276.44,8792.64,1483.8
9184,2024-04-23 15:04:38.695769,441,133,18,1,14,1131.0,0.1,15834.0,11997.16,3836.84
9185,2025-12-18 15:04:38.695769,258,38,1,5,1,2777.96,0.1,2777.96,1998.78,779.18
9186,2024-04-07 15:04:38.695769,298,197,5,3,6,1252.23,0.04,7513.38,6430.38,1083.0
9187,2026-02-20 15:04:38.695769,411,70,19,3,4,1310.74,0.15,5242.96,4759.56,483.4
9188,2026-01-26 15:04:38.695769,133,70,16,5,7,1611.21,0.02,11278.47,8329.23,2949.24
9189,2025-07-16 15:04:38.695769,444,49,25,5,2,1754.83,0.03,3509.66,2521.48,988.18
9190,2025-01-18 15:04:38.695769,45,199,1,1,19,532.44,0.16,10116.36,9159.33,957.03
9191,2025-11-04 15:04:38.695769,288,165,5,3,6,1827.33,0.17,10963.98,9388.98,1575.0
9192,2025-10-07 15:04:38.695769,425,163,17,5,19,1065.2,0.05,20238.8,13580.25,6658.55
9193,2026-01-14 15:04:38.695769,129,7,7,2,20,1169.3,0.09,23386.0,16989.2,6396.8
9194,2024-08-23 15:04:38.695769,154,168,2,5,2,1627.28,0.0,3254.56,2728.48,526.08
9195,2024-04-03 15:04:38.695769,7,47,8,4,15,1590.89,0.15,23863.35,18506.7,5356.65
9196,2025-02-20 15:04:38.695769,26,79,13,5,4,358.33,0.07,1433.32,1105.72,327.6
9197,2025-08-02 15:04:38.695769,262,191,18,5,10,769.72,0.07,7697.2,6145.5,1551.7
9198,2026-01-21 15:04:38.695769,26,23,18,3,19,1036.36,0.02,19690.84,16906.96,2783.88
9199,2024-09-09 15:04:38.695769,72,104,21,5,12,669.67,0.08,8036.04,7088.28,947.76
9200,2024-03-24 15:04:38.695769,494,19,19,5,13,1358.97,0.12,17666.61,11897.21,5769.4
9201,2024-12-23 15:04:38.695769,296,74,9,1,15,1951.89,0.02,29278.35,19693.8,9584.55
9202,2025-10-19 15:04:38.695769,460,169,2,2,15,1045.69,0.08,15685.35,13711.05,1974.3
9203,2024-11-11 15:04:38.695769,242,131,5,3,17,2378.03,0.12,40426.51,29120.15,11306.36
9204,2024-07-29 15:04:38.695769,162,96,20,5,1,1824.37,0.09,1824.37,1301.32,523.05
9205,2024-09-26 15:04:38.695769,138,161,25,2,9,299.54,0.14,2695.86,2060.37,635.49
9206,2026-02-04 15:04:38.695769,227,189,18,4,19,1726.85,0.13,32810.15,22281.87,10528.28
9207,2026-01-03 15:04:38.695769,441,149,6,5,3,601.34,0.14,1804.02,1461.84,342.18
9208,2025-11-01 15:04:38.695769,389,11,11,4,11,2344.28,0.02,25787.08,18832.77,6954.31
9209,2026-01-18 15:04:38.695769,446,11,21,4,19,2090.11,0.01,39712.09,32529.33,7182.76
9210,2025-11-06 15:04:38.695769,416,126,3,1,15,266.04,0.05,3990.6,2671.2,1319.4
9211,2024-10-16 15:04:38.695769,463,164,12,5,7,781.06,0.03,5467.42,4603.83,863.59
9212,2024-11-29 15:04:38.695769,6,77,11,1,16,377.99,0.07,6047.84,5161.12,886.72
9213,2025-09-09 15:04:38.695769,331,200,14,4,18,295.41,0.05,5317.38,3580.92,1736.46
9214,2025-12-26 15:04:38.695769,140,160,22,2,4,277.3,0.11,1109.2,742.76,366.44
9215,2024-05-06 15:04:38.695769,176,63,10,2,2,2409.85,0.17,4819.7,3855.28,964.42
9216,2026-02-13 15:04:38.695769,268,24,25,5,4,1243.17,0.12,4972.68,4343.08,629.6
9217,2025-11-03 15:04:38.695769,364,40,4,5,11,1566.94,0.03,17236.34,12817.75,4418.59
9218,2025-10-17 15:04:38.695769,172,40,4,4,13,1433.37,0.04,18633.81,15148.25,3485.56
9219,2025-05-09 15:04:38.695769,157,192,18,1,13,123.46,0.06,1604.98,1178.71,426.27
9220,2025-06-06 15:04:38.695769,462,147,9,1,3,873.44,0.2,2620.32,2207.13,413.19
9221,2025-10-03 15:04:38.695769,280,24,2,1,1,1498.34,0.17,1498.34,1085.77,412.57
9222,2024-11-10 15:04:38.695769,285,49,6,2,1,1839.22,0.05,1839.22,1260.74,578.48
9223,2025-03-30 15:04:38.695769,178,171,25,3,9,1024.12,0.19,9217.08,7718.94,1498.14
9224,2025-01-17 15:04:38.695769,42,194,22,5,19,2390.29,0.12,45415.51,31776.55,13638.96
9225,2025-10-16 15:04:38.695769,250,128,17,3,17,910.25,0.17,15474.25,13476.92,1997.33
9226,2025-11-04 15:04:38.695769,58,46,12,3,3,2338.32,0.17,7014.96,4688.07,2326.89
9227,2024-04-12 15:04:38.695769,457,26,21,2,13,1649.25,0.05,21440.25,16100.63,5339.62
9228,2025-08-30 15:04:38.695769,490,34,20,2,20,2737.6,0.01,54752.0,39518.4,15233.6
9229,2024-04-21 15:04:38.695769,269,140,2,5,10,2022.84,0.18,20228.4,15019.5,5208.9
9230,2025-05-02 15:04:38.695769,301,113,11,4,2,1594.85,0.12,3189.7,2151.74,1037.96
9231,2026-02-18 15:04:38.695769,111,108,7,2,3,411.76,0.02,1235.28,921.06,314.22
9232,2024-08-21 15:04:38.695769,200,56,13,3,16,589.75,0.0,9436.0,7064.8,2371.2
9233,2025-06-02 15:04:38.695769,178,47,1,3,8,1706.37,0.11,13650.96,9870.24,3780.72
9234,2026-01-02 15:04:38.695769,485,7,14,3,19,1127.02,0.0,21413.38,16139.74,5273.64
9235,2025-06-03 15:04:38.695769,57,189,2,5,4,1318.23,0.02,5272.92,4690.92,582.0
9236,2024-06-10 15:04:38.695769,10,142,11,5,20,1492.42,0.03,29848.4,23872.2,5976.2
9237,2025-02-01 15:04:38.695769,111,179,24,4,1,2491.92,0.06,2491.92,1893.38,598.54
9238,2025-03-02 15:04:38.695769,365,53,18,2,9,1835.13,0.12,16516.17,13302.9,3213.27
9239,2025-05-21 15:04:38.695769,198,152,24,3,3,1532.15,0.05,4596.45,3508.5,1087.95
9240,2024-11-18 15:04:38.695769,471,100,15,5,19,273.08,0.02,5188.52,3492.01,1696.51
9241,2025-04-26 15:04:38.695769,265,104,18,5,5,831.45,0.15,4157.25,2953.45,1203.8
9242,2025-12-07 15:04:38.695769,380,158,18,4,1,79.71,0.2,79.71,61.91,17.8
9243,2024-05-23 15:04:38.695769,307,164,15,1,8,769.72,0.13,6157.76,5261.52,896.24
9244,2025-12-04 15:04:38.695769,398,139,17,1,7,257.1,0.09,1799.7,1622.6,177.1
9245,2024-08-25 15:04:38.695769,168,164,11,5,14,757.29,0.11,10602.06,9207.66,1394.4
9246,2025-11-28 15:04:38.695769,333,93,4,2,3,570.84,0.15,1712.52,1260.39,452.13
9247,2025-03-08 15:04:38.695769,436,23,4,5,15,1127.83,0.01,16917.45,13347.6,3569.85
9248,2025-01-14 15:04:38.695769,65,134,9,4,17,1194.83,0.09,20312.11,14067.84,6244.27
9249,2026-01-05 15:04:38.695769,483,46,5,3,1,1757.15,0.12,1757.15,1562.69,194.46
9250,2024-06-04 15:04:38.695769,95,79,11,3,14,338.97,0.06,4745.58,3870.02,875.56
9251,2025-05-27 15:04:38.695769,291,182,22,3,12,1344.25,0.02,16131.0,12238.8,3892.2
9252,2025-10-10 15:04:38.695769,438,109,20,1,13,1790.08,0.19,23271.04,20676.11,2594.93
9253,2026-01-06 15:04:38.695769,361,6,9,1,3,119.46,0.14,358.38,239.79,118.59
9254,2025-02-07 15:04:38.695769,156,168,21,3,19,2022.81,0.06,38433.39,25920.56,12512.83
9255,2025-12-26 15:04:38.695769,381,119,12,2,19,1197.0,0.17,22743.0,17920.42,4822.58
9256,2025-09-17 15:04:38.695769,463,27,20,4,14,1560.15,0.16,21842.1,17618.16,4223.94
9257,2026-01-20 15:04:38.695769,25,186,15,4,7,270.14,0.08,1890.98,1333.85,557.13
9258,2026-02-18 15:04:38.695769,78,62,9,3,13,2094.71,0.04,27231.23,21037.25,6193.98
9259,2025-01-24 15:04:38.695769,247,66,19,5,8,2210.18,0.1,17681.44,15489.44,2192.0
9260,2025-02-20 15:04:38.695769,402,79,18,1,13,405.92,0.02,5276.96,3593.59,1683.37
9261,2024-04-30 15:04:38.695769,408,13,16,4,5,2120.61,0.11,10603.05,8755.75,1847.3
9262,2024-04-14 15:04:38.695769,346,64,20,4,14,1808.75,0.15,25322.5,21288.4,4034.1
9263,2025-10-05 15:04:38.695769,72,6,5,4,2,115.88,0.02,231.76,159.86,71.9
9264,2024-09-29 15:04:38.695769,439,143,20,2,14,1717.44,0.07,24044.16,18991.42,5052.74
9265,2025-06-17 15:04:38.695769,323,6,15,2,14,87.96,0.17,1231.44,1119.02,112.42
9266,2024-05-09 15:04:38.695769,429,161,7,2,11,282.57,0.16,3108.27,2518.23,590.04
9267,2025-02-08 15:04:38.695769,336,169,9,2,14,1041.52,0.17,14581.28,12796.98,1784.3
9268,2025-09-17 15:04:38.695769,66,25,7,2,1,432.16,0.13,432.16,381.47,50.69
9269,2024-04-29 15:04:38.695769,27,171,6,3,5,1164.24,0.17,5821.2,4288.3,1532.9
9270,2025-04-14 15:04:38.695769,242,97,24,3,8,166.05,0.0,1328.4,1189.04,139.36
9271,2025-03-18 15:04:38.695769,113,133,8,1,15,974.82,0.15,14622.3,12854.1,1768.2
9272,2026-02-13 15:04:38.695769,260,126,8,3,11,224.64,0.17,2471.04,1958.88,512.16
9273,2025-09-21 15:04:38.695769,452,183,15,3,6,581.19,0.04,3487.14,2355.6,1131.54
9274,2024-11-21 15:04:38.695769,278,200,8,2,4,280.64,0.08,1122.56,795.76,326.8
9275,2025-02-17 15:04:38.695769,77,17,23,5,19,1039.88,0.08,19757.72,17028.56,2729.16
9276,2025-06-23 15:04:38.695769,385,77,3,4,12,477.56,0.08,5730.72,3870.84,1859.88
9277,2024-04-19 15:04:38.695769,107,22,5,2,20,736.34,0.02,14726.8,12441.4,2285.4
9278,2025-08-09 15:04:38.695769,24,5,15,1,18,338.59,0.02,6094.62,4399.92,1694.7
9279,2024-05-26 15:04:38.695769,426,138,23,3,5,261.91,0.07,1309.55,904.55,405.0
9280,2026-01-20 15:04:38.695769,45,99,5,3,9,2357.2,0.02,21214.8,14261.49,6953.31
9281,2024-09-13 15:04:38.695769,493,184,23,2,4,1434.58,0.06,5738.32,4354.16,1384.16
9282,2026-03-02 15:04:38.695769,38,180,19,3,3,1983.15,0.05,5949.45,4620.33,1329.12
9283,2025-06-29 15:04:38.695769,459,108,14,4,11,415.03,0.19,4565.33,3377.22,1188.11
9284,2024-09-24 15:04:38.695769,211,115,15,1,13,1219.17,0.02,15849.21,13660.53,2188.68
9285,2024-04-15 15:04:38.695769,117,117,10,3,4,2650.83,0.14,10603.32,7574.24,3029.08
9286,2024-07-05 15:04:38.695769,324,49,15,3,16,1735.77,0.08,27772.32,20171.84,7600.48
9287,2024-08-25 15:04:38.695769,107,49,1,1,20,1750.47,0.19,35009.4,25214.8,9794.6
9288,2024-08-31 15:04:38.695769,67,152,8,4,6,1423.31,0.02,8539.86,7017.0,1522.86
9289,2024-10-10 15:04:38.695769,339,162,24,2,13,959.45,0.15,12472.85,10186.54,2286.31
9290,2025-11-05 15:04:38.695769,319,177,20,4,12,2888.41,0.13,34660.92,23636.04,11024.88
9291,2024-05-08 15:04:38.695769,36,82,11,2,6,1991.56,0.19,11949.36,8144.7,3804.66
9292,2024-03-10 15:04:38.695769,430,64,20,5,20,1771.01,0.04,35420.2,30412.0,5008.2
9293,2025-06-27 15:04:38.695769,220,58,21,3,2,2117.94,0.03,4235.88,3338.84,897.04
9294,2024-06-05 15:04:38.695769,256,102,25,2,4,960.8,0.02,3843.2,2762.76,1080.44
9295,2024-06-27 15:04:38.695769,16,138,22,3,3,201.9,0.08,605.7,542.73,62.97
9296,2024-09-08 15:04:38.695769,332,24,2,3,2,1550.79,0.12,3101.58,2171.54,930.04
9297,2025-08-31 15:04:38.695769,416,114,13,3,13,1428.28,0.02,18567.64,12722.84,5844.8
9298,2025-11-03 15:04:38.695769,184,29,7,4,7,663.32,0.14,4643.24,3519.39,1123.85
9299,2026-02-22 15:04:38.695769,399,192,17,2,6,104.65,0.17,627.9,544.02,83.88
9300,2024-03-10 15:04:38.695769,86,147,11,2,6,1026.41,0.04,6158.46,4414.26,1744.2
9301,2025-09-10 15:04:38.695769,444,6,1,4,9,104.83,0.15,943.47,719.37,224.1
9302,2026-02-27 15:04:38.695769,224,123,12,4,14,1927.68,0.09,26987.52,20148.52,6839.0
9303,2024-10-06 15:04:38.695769,293,69,12,5,13,1148.35,0.19,14928.55,12178.79,2749.76
9304,2024-11-19 15:04:38.695769,217,87,8,1,18,150.98,0.03,2717.64,2048.4,669.24
9305,2024-10-30 15:04:38.695769,133,96,15,3,10,1609.73,0.12,16097.3,13013.2,3084.1
9306,2025-04-21 15:04:38.695769,18,18,24,5,3,2267.89,0.05,6803.67,4598.16,2205.51
9307,2024-07-03 15:04:38.695769,286,199,6,2,15,635.2,0.03,9528.0,7231.05,2296.95
9308,2025-12-11 15:04:38.695769,294,120,10,3,9,231.27,0.09,2081.43,1517.49,563.94
9309,2025-08-21 15:04:38.695769,182,137,22,4,10,2509.76,0.16,25097.6,19095.1,6002.5
9310,2025-02-01 15:04:38.695769,42,197,23,3,10,1308.03,0.04,13080.3,10717.3,2363.0
9311,2025-11-27 15:04:38.695769,381,145,19,1,12,2240.15,0.05,26881.8,20913.36,5968.44
9312,2025-07-06 15:04:38.695769,33,123,8,2,13,1996.37,0.16,25952.81,18709.34,7243.47
9313,2025-08-31 15:04:38.695769,67,113,15,4,3,1299.57,0.16,3898.71,3227.61,671.1
9314,2024-07-15 15:04:38.695769,109,165,24,5,13,1793.46,0.07,23314.98,20342.79,2972.19
9315,2025-12-14 15:04:38.695769,472,74,5,3,9,1636.91,0.14,14732.19,11816.28,2915.91
9316,2025-05-28 15:04:38.695769,89,59,1,4,4,2628.37,0.16,10513.48,7329.6,3183.88
9317,2026-01-14 15:04:38.695769,112,147,2,5,15,997.2,0.19,14958.0,11035.65,3922.35
9318,2024-11-03 15:04:38.695769,437,71,20,5,15,346.09,0.14,5191.35,3919.05,1272.3
9319,2025-04-10 15:04:38.695769,83,81,2,4,9,1018.01,0.07,9162.09,7270.74,1891.35
9320,2025-11-05 15:04:38.695769,45,56,25,5,7,585.17,0.19,4096.19,3090.85,1005.34
9321,2025-08-13 15:04:38.695769,479,169,22,5,18,1346.47,0.16,24236.46,16453.26,7783.2
9322,2024-10-03 15:04:38.695769,453,3,24,3,17,425.38,0.0,7231.46,5035.06,2196.4
9323,2025-01-06 15:04:38.695769,273,140,21,3,8,2026.07,0.07,16208.56,12015.6,4192.96
9324,2025-08-05 15:04:38.695769,61,143,12,1,12,1512.15,0.14,18145.8,16278.36,1867.44
9325,2025-06-16 15:04:38.695769,497,28,17,3,9,1291.69,0.08,11625.21,9184.05,2441.16
9326,2025-06-25 15:04:38.695769,479,143,23,4,14,1579.57,0.19,22113.98,18991.42,3122.56
9327,2024-08-30 15:04:38.695769,159,39,8,5,15,374.11,0.17,5611.65,3869.55,1742.1
9328,2025-03-08 15:04:38.695769,210,124,12,1,10,233.45,0.14,2334.5,1933.1,401.4
9329,2025-06-08 15:04:38.695769,176,68,7,1,9,103.14,0.01,928.26,694.26,234.0
9330,2024-10-05 15:04:38.695769,125,38,18,3,9,2506.41,0.06,22557.69,17989.02,4568.67
9331,2024-03-05 15:04:38.695769,46,142,5,2,10,1472.27,0.03,14722.7,11936.1,2786.6
9332,2025-08-17 15:04:38.695769,332,5,17,3,20,364.13,0.11,7282.6,4888.8,2393.8
9333,2024-04-25 15:04:38.695769,492,95,12,5,7,258.86,0.05,1812.02,1601.32,210.7
9334,2025-11-24 15:04:38.695769,365,154,8,1,18,1645.4,0.2,29617.2,22275.72,7341.48
9335,2024-09-07 15:04:38.695769,78,51,23,1,5,888.26,0.03,4441.3,3262.1,1179.2
9336,2025-07-26 15:04:38.695769,219,175,14,5,10,1563.25,0.09,15632.5,10775.2,4857.3
9337,2024-09-24 15:04:38.695769,357,42,18,2,13,134.37,0.11,1746.81,1206.14,540.67
9338,2025-06-04 15:04:38.695769,149,30,2,1,13,1308.54,0.13,17011.02,12300.08,4710.94
9339,2026-01-10 15:04:38.695769,247,74,16,2,20,1940.52,0.07,38810.4,26258.4,12552.0
9340,2025-04-25 15:04:38.695769,95,99,12,5,10,2110.91,0.07,21109.1,15846.1,5263.0
9341,2024-07-24 15:04:38.695769,47,123,7,3,1,2003.75,0.07,2003.75,1439.18,564.57
9342,2024-08-14 15:04:38.695769,174,40,8,3,7,1305.92,0.14,9141.44,8156.75,984.69
9343,2024-11-21 15:04:38.695769,200,178,14,5,7,82.71,0.04,578.97,454.93,124.04
9344,2025-12-11 15:04:38.695769,169,8,14,3,2,248.91,0.06,497.82,391.84,105.98
9345,2024-12-01 15:04:38.695769,264,13,6,2,7,2367.44,0.02,16572.08,12258.05,4314.03
9346,2025-02-03 15:04:38.695769,488,128,25,4,20,1102.61,0.04,22052.2,15855.2,6197.0
9347,2024-10-20 15:04:38.695769,84,39,4,4,12,322.46,0.16,3869.52,3095.64,773.88
9348,2025-02-25 15:04:38.695769,163,77,1,2,18,463.19,0.08,8337.42,5806.26,2531.16
9349,2025-03-13 15:04:38.695769,8,27,12,5,20,1527.82,0.16,30556.4,25168.8,5387.6
9350,2024-08-11 15:04:38.695769,77,75,18,5,13,2044.87,0.06,26583.31,23703.03,2880.28
9351,2025-10-16 15:04:38.695769,77,43,24,5,19,778.74,0.13,14796.06,11119.56,3676.5
9352,2026-02-28 15:04:38.695769,209,94,13,5,18,2646.24,0.12,47632.32,34210.26,13422.06
9353,2025-04-15 15:04:38.695769,324,172,22,3,1,1734.0,0.19,1734.0,1522.14,211.86
9354,2024-12-18 15:04:38.695769,489,21,10,2,6,895.54,0.01,5373.24,4095.18,1278.06
9355,2025-05-11 15:04:38.695769,53,14,9,1,6,1710.65,0.09,10263.9,7524.3,2739.6
9356,2024-03-20 15:04:38.695769,236,65,21,2,8,2350.89,0.1,18807.12,13818.16,4988.96
9357,2024-03-31 15:04:38.695769,24,6,22,3,9,110.48,0.01,994.32,719.37,274.95
9358,2024-03-06 15:04:38.695769,454,98,15,5,20,639.15,0.12,12783.0,10499.2,2283.8
9359,2025-05-29 15:04:38.695769,243,58,24,5,8,2238.43,0.1,17907.44,13355.36,4552.08
9360,2024-11-25 15:04:38.695769,261,95,12,5,3,255.95,0.02,767.85,686.28,81.57
9361,2024-03-27 15:04:38.695769,380,132,12,3,12,1252.02,0.03,15024.24,10663.68,4360.56
9362,2025-06-02 15:04:38.695769,268,161,10,1,10,302.75,0.06,3027.5,2289.3,738.2
9363,2024-06-16 15:04:38.695769,134,11,1,5,10,2225.3,0.17,22253.0,17120.7,5132.3
9364,2025-10-13 15:04:38.695769,389,168,12,1,17,1753.29,0.06,29805.93,23192.08,6613.85
9365,2024-08-13 15:04:38.695769,69,3,19,1,13,398.05,0.19,5174.65,3850.34,1324.31
9366,2025-10-19 15:04:38.695769,18,27,21,1,7,1613.88,0.08,11297.16,8809.08,2488.08
9367,2024-03-16 15:04:38.695769,158,163,23,4,17,866.84,0.17,14736.28,12150.75,2585.53
9368,2025-11-30 15:04:38.695769,355,184,19,3,8,1297.43,0.09,10379.44,8708.32,1671.12
9369,2024-06-14 15:04:38.695769,463,141,11,5,20,1861.6,0.04,37232.0,32659.0,4573.0
9370,2025-06-23 15:04:38.695769,451,20,13,4,17,2211.68,0.16,37598.56,30798.56,6800.0
9371,2025-05-19 15:04:38.695769,173,38,8,4,15,2421.05,0.06,36315.75,29981.7,6334.05
9372,2025-05-27 15:04:38.695769,285,141,11,4,14,2276.32,0.04,31868.48,22861.3,9007.18
9373,2024-12-30 15:04:38.695769,122,92,13,1,15,191.69,0.13,2875.35,2521.05,354.3
9374,2025-04-20 15:04:38.695769,413,144,17,3,4,841.39,0.12,3365.56,2958.08,407.48
9375,2024-07-21 15:04:38.695769,160,18,3,4,12,2293.3,0.02,27519.6,18392.64,9126.96
9376,2025-07-17 15:04:38.695769,281,76,6,3,17,1707.63,0.08,29029.71,22372.34,6657.37
9377,2024-09-26 15:04:38.695769,89,36,11,1,8,1688.11,0.0,13504.88,11168.88,2336.0
9378,2026-01-04 15:04:38.695769,474,101,18,5,3,1325.72,0.04,3977.16,3580.35,396.81
9379,2025-10-08 15:04:38.695769,342,158,25,1,4,87.54,0.05,350.16,247.64,102.52
9380,2024-07-12 15:04:38.695769,24,67,3,4,2,256.37,0.16,512.74,452.18,60.56
9381,2025-09-26 15:04:38.695769,48,19,11,4,15,1101.21,0.11,16518.15,13727.55,2790.6
9382,2024-12-07 15:04:38.695769,454,117,5,2,4,2835.83,0.16,11343.32,7574.24,3769.08
9383,2024-05-10 15:04:38.695769,89,4,9,3,2,2050.48,0.16,4100.96,3491.84,609.12
9384,2025-07-04 15:04:38.695769,384,159,1,5,18,1340.92,0.19,24136.56,20777.94,3358.62
9385,2024-09-02 15:04:38.695769,237,146,17,3,16,2165.71,0.09,34651.36,31014.08,3637.28
9386,2024-12-22 15:04:38.695769,84,174,11,3,7,761.28,0.04,5328.96,4216.31,1112.65
9387,2024-05-03 15:04:38.695769,486,91,6,4,10,1524.8,0.12,15248.0,11117.1,4130.9
9388,2026-01-08 15:04:38.695769,150,144,13,4,4,999.62,0.09,3998.48,2958.08,1040.4
9389,2024-03-03 15:04:38.695769,248,163,25,2,5,1049.78,0.11,5248.9,3573.75,1675.15
9390,2024-10-29 15:04:38.695769,359,171,4,5,5,988.55,0.13,4942.75,4288.3,654.45
9391,2025-04-26 15:04:38.695769,483,76,23,2,1,1715.44,0.04,1715.44,1316.02,399.42
9392,2024-12-10 15:04:38.695769,180,131,8,5,10,2401.49,0.09,24014.9,17129.5,6885.4
9393,2024-04-18 15:04:38.695769,282,75,6,5,12,2643.17,0.18,31718.04,21879.72,9838.32
9394,2025-08-09 15:04:38.695769,369,180,11,4,1,2118.09,0.14,2118.09,1540.11,577.98
9395,2024-07-21 15:04:38.695769,286,52,10,3,20,149.65,0.0,2993.0,2301.2,691.8
9396,2024-09-22 15:04:38.695769,215,13,23,2,5,2241.99,0.13,11209.95,8755.75,2454.2
9397,2024-12-09 15:04:38.695769,317,153,10,1,18,2526.39,0.14,45475.02,30564.9,14910.12
9398,2025-06-13 15:04:38.695769,307,140,2,3,10,2137.35,0.06,21373.5,15019.5,6354.0
9399,2024-10-28 15:04:38.695769,459,124,16,5,11,218.98,0.03,2408.78,2126.41,282.37
9400,2025-05-17 15:04:38.695769,11,26,18,2,1,1776.77,0.05,1776.77,1238.51,538.26
9401,2026-01-30 15:04:38.695769,9,109,1,2,17,1842.75,0.12,31326.75,27037.99,4288.76
9402,2025-12-15 15:04:38.695769,247,181,24,5,18,761.19,0.03,13701.42,12417.12,1284.3
9403,2025-12-08 15:04:38.695769,161,88,7,1,9,600.99,0.12,5408.91,4263.12,1145.79
9404,2024-08-23 15:04:38.695769,62,12,5,5,5,2239.94,0.11,11199.7,9552.85,1646.85
9405,2024-09-27 15:04:38.695769,407,191,11,5,13,829.26,0.16,10780.38,7989.15,2791.23
9406,2024-08-02 15:04:38.695769,117,13,6,4,6,2428.42,0.03,14570.52,10506.9,4063.62
9407,2024-12-01 15:04:38.695769,37,10,25,4,10,1585.38,0.17,15853.8,13171.8,2682.0
9408,2025-08-21 15:04:38.695769,479,82,21,1,17,1609.54,0.05,27362.18,23076.65,4285.53
9409,2025-11-01 15:04:38.695769,139,1,18,2,18,2637.16,0.2,47468.88,35593.38,11875.5
9410,2024-09-14 15:04:38.695769,65,184,6,5,6,1290.84,0.19,7745.04,6531.24,1213.8
9411,2025-04-10 15:04:38.695769,62,46,20,5,10,1984.6,0.11,19846.0,15626.9,4219.1
9412,2026-02-24 15:04:38.695769,49,96,25,5,3,1455.08,0.08,4365.24,3903.96,461.28
9413,2024-06-23 15:04:38.695769,123,105,21,2,5,2913.48,0.09,14567.4,9878.4,4689.0
9414,2026-01-28 15:04:38.695769,438,38,6,1,11,2770.85,0.16,30479.35,21986.58,8492.77
9415,2025-01-05 15:04:38.695769,132,171,15,2,12,1170.54,0.03,14046.48,10291.92,3754.56
9416,2024-11-27 15:04:38.695769,265,197,20,5,1,1485.17,0.2,1485.17,1071.73,413.44
9417,2024-08-18 15:04:38.695769,466,133,6,3,9,1207.35,0.12,10866.15,7712.46,3153.69
9418,2024-10-11 15:04:38.695769,252,81,9,5,15,953.48,0.17,14302.2,12117.9,2184.3
9419,2025-08-21 15:04:38.695769,109,104,15,3,12,802.81,0.17,9633.72,7088.28,2545.44
9420,2024-04-24 15:04:38.695769,205,77,22,1,5,449.56,0.17,2247.8,1612.85,634.95
9421,2025-12-16 15:04:38.695769,487,44,15,4,18,2188.3,0.05,39389.4,32862.6,6526.8
9422,2025-03-27 15:04:38.695769,248,28,25,3,14,1427.27,0.19,19981.78,14286.3,5695.48
9423,2025-05-28 15:04:38.695769,464,199,16,1,12,642.42,0.15,7709.04,5784.84,1924.2
9424,2024-10-27 15:04:38.695769,116,185,8,3,11,1319.96,0.2,14519.56,11280.61,3238.95
9425,2025-10-26 15:04:38.695769,495,196,2,2,17,621.37,0.05,10563.29,8915.99,1647.3
9426,2024-12-25 15:04:38.695769,401,92,22,1,19,246.36,0.07,4680.84,3193.33,1487.51
9427,2026-01-26 15:04:38.695769,426,72,15,4,20,1349.92,0.15,26998.4,19387.6,7610.8
9428,2025-08-21 15:04:38.695769,62,83,5,1,20,1395.53,0.09,27910.6,23906.2,4004.4
9429,2025-09-06 15:04:38.695769,19,141,19,5,13,1897.32,0.07,24665.16,21228.35,3436.81
9430,2024-07-16 15:04:38.695769,387,171,15,3,6,1033.37,0.09,6200.22,5145.96,1054.26
9431,2025-06-02 15:04:38.695769,78,34,2,1,15,2739.91,0.1,41098.65,29638.8,11459.85
9432,2025-06-01 15:04:38.695769,165,113,21,3,1,1210.85,0.07,1210.85,1075.87,134.98
9433,2024-12-28 15:04:38.695769,246,141,8,3,13,2093.23,0.02,27211.99,21228.35,5983.64
9434,2025-01-06 15:04:38.695769,444,75,10,3,14,2336.24,0.14,32707.36,25526.34,7181.02
9435,2025-09-30 15:04:38.695769,22,190,23,4,20,2029.97,0.19,40599.4,28670.4,11929.0
9436,2025-07-18 15:04:38.695769,266,174,24,5,13,780.19,0.01,10142.47,7830.29,2312.18
9437,2024-12-20 15:04:38.695769,385,13,19,2,1,2493.7,0.04,2493.7,1751.15,742.55
